vp gen age hand bril ss bl tr  practice rd fixduration  cueduration ISI1duration ISI2duration centralduration targetduration void cue_type  target_loc central SOA corresp  resp respac resperr rt outlier  
111              1              1              1              1              1              1             42              1              1     0.49381517    0.047039804     0.14115403     0.04703944    0.047019032     0.09408544              1              2              4              1              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1             43              1              1     0.49391795     0.04707807    0.047018303    0.047097749    0.046957078    0.094088719              1              3              1              1              1              1              0              0              1           1000              1 
111              1              1              1              1              1              1             44              1              1      0.4938866    0.047104309    0.047109411     0.14107605    0.046998623    0.094081795              1              3              4              2              2              4              0              0              1           1000              1 
111              1              1              1              1              1              1             45              1              1     0.49409798    0.046983681     0.14106147     0.14126264    0.047046364    0.093912333              1              3              1              1              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1             46              1              1     0.49389426    0.047098114    0.047054017     0.14111832    0.047040533    0.094051547              1              3              1              2              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1             47              1              1     0.49392305    0.047039075    0.047048186     0.14111395    0.047050737    0.094086168              1              1              4              2              2              4              0              0              1           1000              1 
111             1             1             1             1             1             1             1             1             1     0.4939456     0.0470081    0.04712399     0.1411256    0.04699461    0.09407815             1             3             4             1             2             4             4             1             0     0.3407255             0 
111             1             1             1             1             1             1             2             1             1      0.493946    0.04704491      0.047046     0.1410203    0.04715278    0.09408763             1             1             1             1             2             1             4             0             1     0.3558542             0 
111             1             1             1             1             1             1             3             1             1     0.4938571    0.04712909    0.04703652    0.04702268    0.04698004    0.09408836             1             1             4             2             1             4             4             1             0     0.2786274             0 
111             1             1             1             1             1             1             4             1             1     0.4938658    0.04704163    0.04713456      0.141103    0.04697056    0.09408945             1             2             4             2             2             4             4             1             0     0.2067567             0 
111             1             1             1             1             1             1             5             1             1     0.4939347    0.04712253     0.0469804     0.1411267    0.04702377    0.09403806             1             2             4             1             2             4             4             1             0     0.3356743             0 
111             1             1             1             1             1             1             6             1             1     0.4940316    0.04702268     0.1410848     0.1411016    0.04703835    0.09417436             1             1             1             1             4             1             1             1             0     0.3662338             0 
111             1             1             1             1             1             1             7             1             1     0.4939544    0.04704236     0.1411548    0.04709629    0.04698951    0.09408908             1             1             4             1             3             4             4             1             0     0.2739974             0 
111             1             1             1             1             1             1             8             1             1      0.493922    0.04703944      0.141208     0.1412131    0.04692355    0.09412917             1             2             1             1             4             1             1             1             0     0.2119223             0 
111             1             1             1             1             1             1             9             1             1     0.4941195    0.04692464    0.04703871     0.1412138    0.04704454    0.09409601             1             1             1             2             2             1             1             1             0     0.2765664             0 
111             1             1             1             1             1             1            10             1             1     0.4939908     0.0469968     0.1411744     0.1411303    0.04701502     0.0940643             1             2             4             2             4             4             4             1             0     0.1981146             0 
111             1             1             1             1             1             1            11             1             1     0.4939631    0.04703835     0.1412685     0.0471003    0.04686816    0.09409018             1             1             1             1             3             1             1             1             0      0.333136             0 
111             1             1             1             1             1             1            12             1             1      0.493954    0.04704017    0.04700956    0.04705875    0.04710832      0.094092             1             2             1             2             1             1             1             1             0     0.3298349             0 
111             1             1             1             1             1             1            13             1             1     0.4939045    0.04708682    0.04704199    0.04704454    0.04704454    0.09411824             1             2             1             1             1             1             1             1             0     0.3839007             0 
111             1             1             1             1             1             1            14             1             1     0.4939544    0.04704126    0.04704491     0.0470398    0.04703798    0.09411314             1             3             4             2             1             4             4             1             0      0.366393             0 
111             1             1             1             1             1             1            15             1             1     0.4939019    0.04699279      0.141138     0.0470562     0.0470347      0.094092             1             1             1             2             3             1             1             1             0     0.3113422             0 
111             1             1             1             1             1             1            16             1             1     0.4939493    0.04704454     0.1412109     0.1410921    0.04703689    0.09403916             1             3             4             2             4             4             4             1             0     0.2367908             0 
111             1             1             1             1             1             1            17             1             1     0.4939475    0.04704163    0.04712982     0.0470511    0.04696983    0.09406868             1             2             4             1             1             4             4             1             0     0.2492025             0 
111             1             1             1             1             1             1            18             1             1     0.4939475    0.04708718     0.1411814    0.04697785     0.0470081    0.09408289             1             3             4             1             3             4             4             1             0     0.3099892             0 
111             1             1             1             1             1             1            19             1             1     0.4939413    0.04705074    0.04699097     0.1411099    0.04702778    0.09408508             1             3             1             1             2             1             1             1             0     0.3282217             0 
111             1             1             1             1             1             1            20             1             1      0.494047    0.04695125     0.1411158    0.04704199    0.04704199    0.09416962             1             2             1             2             3             1             1             1             0     0.3215301             0 
111             1             1             1             1             1             1            21             1             1     0.4940291    0.04696109     0.1411544     0.1411555     0.0470183    0.09405191             1             1             1             2             4             1             1             1             0     0.3020228             0 
111              1              1              1              1              1              1             22              1              1     0.49402363    0.047051466     0.14109463     0.14104252    0.047127269    0.094085075              1              3              4              1              4              4              0              0              1           1000              1 
111             1             1             1             1             1             1            23             1             1     0.4938469    0.04698441     0.1411832    0.04704017    0.04704163    0.09408653             1             3             4             2             3             4             4             1             0     0.3178079             0 
111             1             1             1             1             1             1            24             1             1      0.493829    0.04706203    0.04708973    0.04700846    0.04705074    0.09408981             1             1             1             2             1             1             1             1             0     0.3293492             0 
111             1             1             1             1             1             1            25             1             1     0.4939555    0.04703397      0.141232    0.04703762     0.0469651    0.09407524             1             1             4             2             3             4             4             1             0     0.3086323             0 
111             1             1             1             1             1             1            26             1             1     0.4938782    0.04712217    0.04703179    0.04704709    0.04702413    0.09405738             1             2             4             2             1             4             4             1             0     0.3084904             0 
111             1             1             1             1             1             1            27             1             1     0.4937977    0.04704454    0.04702741    0.04699425      0.047128    0.09407596             1             1             4             1             1             4             4             1             0     0.3431099             0 
111              1              1              1              1              1              1             28              1              1     0.49386802    0.047043449    0.047168085    0.047004819    0.047002632    0.094102204              1              3              1              2              1              1              0              0              1           1000              1 
