vp gen age hand bril ss bl tr  practice rd fixduration  goduration SSDduration  stopduration void go_dir  Stop_signal  SSD corresp  resp respac resperr rt outlier  
1            1           38            2            1            1            4           10            0           11      1.09299    0.0265993    0.0932276     0.080108            1            1            2            2            1            1            1            0     0.405711            0 
1            1           38            2            1            1            4           11            0           11      1.09299     0.026553     0.133372    0.0799673            1            4            2            3            4            4            1            0     0.414993            0 
1            1           38            2            1            1            4           12            0           11       1.0929    0.0266514     0.133283    0.0799691            1            1            2            3            1            1            1            0     0.382374            0 
1              1             38              2              1              1              4             13              0             11      1.0928865    0.026647386    0.053321739    0.079967667              1              4              1              1              4              0              1              0           1000              1 
1              1             38              2              1              1              4             14              0             11      1.0928785    0.026631351    0.053310078    0.079971312              1              1              1              1              1              0              1              0           1000              1 
1            1           38            2            1            1            4           15            0           11      1.09291    0.0266569    0.0932658    0.0799965            1            4            1            2            4            4            1            0     0.272954            0 
1            1           38            2            1            1            4           16            0           11      1.09275    0.0267527    0.0933497    0.0799064            1            1            2            2            1            1            1            0     0.398588            0 
1            1           38            2            1            1            4           17            0           11      1.09299    0.0267808     0.173165    0.0799688            1            4            2            4            4            4            1            0     0.349655            0 
1            1           38            2            1            1            4           18            0           11      1.09288    0.0266324     0.173267    0.0799615            1            1            1            4            1            1            1            0     0.364388            0 
1              1             38              2              1              1              4             19              0             11      1.0928996    0.026659048     0.13328212    0.079966939              1              4              1              3              4              0              1              0           1000              1 
1            1           38            2            1            1            4           20            0           11      1.09292    0.0266631     0.133249    0.0799673            1            4            1            3            4            4            1            0     0.288049            0 
1              1             38              2              1              1              4             21              0             11      1.0929433    0.026651759     0.17333957    0.079951997              1              4              1              4              4              0              1              0           1000              1 
1            1           38            2            1            1            4           22            0           11      1.09295    0.0266416    0.0533345    0.0799699            1            1            2            1            1            1            1            0     0.413899            0 
